PK, 2006, kidney, 0, num, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2018, kidney, 0, num, deceased
SY, 2018, liver, 0, num, deceased
SY, 2018, pancreas, 0, num, deceased
SY, 2018, heart, 0, num, deceased
SY, 2018, lung, 0, num, deceased
SY, 2018, heart/lung, -, num, deceased
SY, 2018, kidney, 0, pmp, deceased
SY, 2018, liver, 0, pmp, deceased
SY, 2018, pancreas, 0, pmp, deceased
SY, 2018, heart, 0, pmp, deceased
SY, 2018, lung, 0, pmp, deceased
SY, 2018, heart/lung, -, pmp, deceased
SY, 2018, kidney, 251, num, living
SY, 2018, liver, 0, num, living
SY, 2018, pancreas, -, num, living
SY, 2018, heart, -, num, living
SY, 2018, lung, -, num, living
SY, 2018, heart/lung, -, num, living
SY, 2018, kidney, 13.70, pmp, living
SY, 2018, liver, 0, pmp, living
SY, 2018, pancreas, -, pmp, living
SY, 2018, heart, -, pmp, living
SY, 2018, lung, -, pmp, living
SY, 2018, heart/lung, -, pmp, living
SY, 2011, kidney, 0, num, deceased
SY, 2011, liver, 0, num, deceased
SY, 2011, pancreas, 0, num, deceased
SY, 2011, heart, 0, num, deceased
SY, 2011, lung, 0, num, deceased
SY, 2011, heart/lung, -, num, deceased
SY, 2011, kidney, 0, pmp, deceased
SY, 2011, liver, 0, pmp, deceased
SY, 2011, pancreas, 0, pmp, deceased
SY, 2011, heart, 0, pmp, deceased
SY, 2011, lung, 0, pmp, deceased
SY, 2011, heart/lung, -, pmp, deceased
SY, 2011, kidney, 363, num, living
SY, 2011, liver, 0, num, living
SY, 2011, pancreas, -, num, living
SY, 2011, heart, -, num, living
SY, 2011, lung, -, num, living
SY, 2011, heart/lung, -, num, living
SY, 2011, kidney, 16.10, pmp, living
SY, 2011, liver, 0, pmp, living
SY, 2011, pancreas, -, pmp, living
SY, 2011, heart, -, pmp, living
SY, 2011, lung, -, pmp, living
SY, 2011, heart/lung, -, pmp, living
SY, 2012, kidney, 0, num, deceased
SY, 2012, liver, 0, num, deceased
SY, 2012, pancreas, 0, num, deceased
SY, 2012, heart, 0, num, deceased
SY, 2012, lung, 0, num, deceased
SY, 2012, heart/lung, -, num, deceased
SY, 2012, kidney, 0, pmp, deceased
SY, 2012, liver, 0, pmp, deceased
SY, 2012, pancreas, 0, pmp, deceased
SY, 2012, heart, 0, pmp, deceased
SY, 2012, lung, 0, pmp, deceased
SY, 2012, heart/lung, -, pmp, deceased
SY, 2012, kidney, 257, num, living
SY, 2012, liver, 0, num, living
SY, 2012, pancreas, -, num, living
SY, 2012, heart, -, num, living
SY, 2012, lung, -, num, living
SY, 2012, heart/lung, -, num, living
SY, 2012, kidney, 11.70, pmp, living
SY, 2012, liver, 0, pmp, living
SY, 2012, pancreas, -, pmp, living
SY, 2012, heart, -, pmp, living
SY, 2012, lung, -, pmp, living
SY, 2012, heart/lung, -, pmp, living
SY, 2013, kidney, 0, num, deceased
SY, 2013, liver, 0, num, deceased
SY, 2013, pancreas, 0, num, deceased
SY, 2013, heart, 0, num, deceased
SY, 2013, lung, 0, num, deceased
SY, 2013, heart/lung, -, num, deceased
SY, 2013, kidney, 0, pmp, deceased
SY, 2013, liver, 0, pmp, deceased
SY, 2013, pancreas, 0, pmp, deceased
SY, 2013, heart, 0, pmp, deceased
SY, 2013, lung, 0, pmp, deceased
SY, 2013, heart/lung, -, pmp, deceased
SY, 2013, kidney, 154, num, living
SY, 2013, liver, 0, num, living
SY, 2013, pancreas, -, num, living
SY, 2013, heart, -, num, living
SY, 2013, lung, -, num, living
SY, 2013, heart/lung, -, num, living
SY, 2013, kidney, 6.70, pmp, living
SY, 2013, liver, 0, pmp, living
SY, 2013, pancreas, -, pmp, living
SY, 2013, heart, -, pmp, living
SY, 2013, lung, -, pmp, living
SY, 2013, heart/lung, -, pmp, living
SY, 2014, kidney, 0, num, deceased
SY, 2014, liver, 0, num, deceased
SY, 2014, pancreas, 0, num, deceased
SY, 2014, heart, 0, num, deceased
SY, 2014, lung, 0, num, deceased
SY, 2014, heart/lung, -, num, deceased
SY, 2014, kidney, 0, pmp, deceased
SY, 2014, liver, 0, pmp, deceased
SY, 2014, pancreas, 0, pmp, deceased
SY, 2014, heart, 0, pmp, deceased
SY, 2014, lung, 0, pmp, deceased
SY, 2014, heart/lung, -, pmp, deceased
SY, 2014, kidney, 180, num, living
SY, 2014, liver, 0, num, living
SY, 2014, pancreas, -, num, living
SY, 2014, heart, -, num, living
SY, 2014, lung, -, num, living
SY, 2014, heart/lung, -, num, living
SY, 2014, kidney, 8, pmp, living
SY, 2014, liver, 0, pmp, living
SY, 2014, pancreas, -, pmp, living
SY, 2014, heart, -, pmp, living
SY, 2014, lung, -, pmp, living
SY, 2014, heart/lung, -, pmp, living
SY, 2015, kidney, 209, num, deceased
SY, 2015, liver, 0, num, deceased
SY, 2015, pancreas, 0, num, deceased
SY, 2015, heart, 0, num, deceased
SY, 2015, lung, 0, num, deceased
SY, 2015, heart/lung, -, num, deceased
SY, 2015, kidney, 11.30, pmp, deceased
SY, 2015, liver, 0, pmp, deceased
SY, 2015, pancreas, 0, pmp, deceased
SY, 2015, heart, 0, pmp, deceased
SY, 2015, lung, 0, pmp, deceased
SY, 2015, heart/lung, -, pmp, deceased
SY, 2015, kidney, 209, num, living
SY, 2015, liver, 0, num, living
SY, 2015, pancreas, -, num, living
SY, 2015, heart, -, num, living
SY, 2015, lung, -, num, living
SY, 2015, heart/lung, -, num, living
SY, 2015, kidney, 11.30, pmp, living
SY, 2015, liver, 0, pmp, living
SY, 2015, pancreas, -, pmp, living
SY, 2015, heart, -, pmp, living
SY, 2015, lung, -, pmp, living
SY, 2015, heart/lung, -, pmp, living
SY, 2016, kidney, 0, num, deceased
SY, 2016, liver, 0, num, deceased
SY, 2016, pancreas, 0, num, deceased
SY, 2016, heart, 0, num, deceased
SY, 2016, lung, 0, num, deceased
SY, 2016, heart/lung, -, num, deceased
SY, 2016, kidney, 0, pmp, deceased
SY, 2016, liver, 0, pmp, deceased
SY, 2016, pancreas, 0, pmp, deceased
SY, 2016, heart, 0, pmp, deceased
SY, 2016, lung, 0, pmp, deceased
SY, 2016, heart/lung, -, pmp, deceased
SY, 2016, kidney, 211, num, living
SY, 2016, liver, 1, num, living
SY, 2016, pancreas, -, num, living
SY, 2016, heart, -, num, living
SY, 2016, lung, -, num, living
SY, 2016, heart/lung, -, num, living
SY, 2016, kidney, 11.34, pmp, living
SY, 2016, liver, 0.05, pmp, living
SY, 2016, pancreas, -, pmp, living
SY, 2016, heart, -, pmp, living
SY, 2016, lung, -, pmp, living
SY, 2016, heart/lung, -, pmp, living
SY, 2017, kidney, 0, num, deceased
SY, 2017, liver, 0, num, deceased
SY, 2017, pancreas, 0, num, deceased
SY, 2017, heart, 0, num, deceased
SY, 2017, lung, 0, num, deceased
SY, 2017, heart/lung, -, num, deceased
SY, 2017, kidney, 0, pmp, deceased
SY, 2017, liver, 0, pmp, deceased
SY, 2017, pancreas, 0, pmp, deceased
SY, 2017, heart, 0, pmp, deceased
SY, 2017, lung, 0, pmp, deceased
SY, 2017, heart/lung, -, pmp, deceased
SY, 2017, kidney, 233, num, living
SY, 2017, liver, 0, num, living
SY, 2017, pancreas, -, num, living
SY, 2017, heart, -, num, living
SY, 2017, lung, -, num, living
SY, 2017, heart/lung, -, num, living
SY, 2017, kidney, 12.70, pmp, living
SY, 2017, liver, 0, pmp, living
