BD, 1993, kidney, 0, num, deceased
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2018, kidney, 20, num, deceased
BG, 2018, liver, 13, num, deceased
BG, 2018, pancreas, 0, num, deceased
BG, 2018, heart, 4, num, deceased
BG, 2018, lung, 0, num, deceased
BG, 2018, heart/lung, -, num, deceased
BG, 2018, kidney, 2.86, pmp, deceased
BG, 2018, liver, 1.86, pmp, deceased
BG, 2018, pancreas, 0, pmp, deceased
BG, 2018, heart, 0.57, pmp, deceased
BG, 2018, lung, 0, pmp, deceased
BG, 2018, heart/lung, -, pmp, deceased
BG, 2018, kidney, 5, num, living
BG, 2018, liver, 2, num, living
BG, 2018, pancreas, -, num, living
BG, 2018, heart, -, num, living
BG, 2018, lung, -, num, living
BG, 2018, heart/lung, -, num, living
BG, 2018, kidney, 0.71, pmp, living
BG, 2018, liver, 0.28, pmp, living
BG, 2018, pancreas, -, pmp, living
BG, 2018, heart, -, pmp, living
BG, 2018, lung, -, pmp, living
BG, 2018, heart/lung, -, pmp, living
BG, 2005, kidney, 18, num, deceased
BG, 2005, liver, 5, num, deceased
BG, 2005, pancreas, 0, num, deceased
BG, 2005, heart, 2, num, deceased
BG, 2005, lung, 0, num, deceased
BG, 2005, heart/lung, -, num, deceased
BG, 2005, kidney, 2.70, pmp, deceased
BG, 2005, liver, 0.7, pmp, deceased
BG, 2005, pancreas, 0, pmp, deceased
BG, 2005, heart, 0.3, pmp, deceased
BG, 2005, lung, 0, pmp, deceased
BG, 2005, heart/lung, -, pmp, deceased
BG, 2005, kidney, 6, num, living
BG, 2005, liver, 4, num, living
BG, 2005, pancreas, -, num, living
BG, 2005, heart, -, num, living
BG, 2005, lung, -, num, living
BG, 2005, heart/lung, -, num, living
BG, 2005, kidney, 0.9, pmp, living
BG, 2005, liver, 0.6, pmp, living
BG, 2005, pancreas, -, pmp, living
BG, 2005, heart, -, pmp, living
BG, 2005, lung, -, pmp, living
BG, 2005, heart/lung, -, pmp, living
BG, 2006, kidney, 30, num, deceased
BG, 2006, liver, 9, num, deceased
BG, 2006, pancreas, 0, num, deceased
BG, 2006, heart, 3, num, deceased
BG, 2006, lung, 0, num, deceased
BG, 2006, heart/lung, -, num, deceased
BG, 2006, kidney, 4.60, pmp, deceased
BG, 2006, liver, 1.30, pmp, deceased
BG, 2006, pancreas, 0, pmp, deceased
BG, 2006, heart, 0.4, pmp, deceased
BG, 2006, lung, 0, pmp, deceased
BG, 2006, heart/lung, -, pmp, deceased
BG, 2006, kidney, 2, num, living
BG, 2006, liver, 1, num, living
BG, 2006, pancreas, -, num, living
BG, 2006, heart, -, num, living
BG, 2006, lung, -, num, living
BG, 2006, heart/lung, -, num, living
BG, 2006, kidney, 0.3, pmp, living
BG, 2006, liver, 0.1, pmp, living
BG, 2006, pancreas, -, pmp, living
BG, 2006, heart, -, pmp, living
BG, 2006, lung, -, pmp, living
BG, 2006, heart/lung, -, pmp, living
BG, 2007, kidney, 11, num, deceased
BG, 2007, liver, 5, num, deceased
BG, 2007, pancreas, 0, num, deceased
BG, 2007, heart, 3, num, deceased
BG, 2007, lung, 0, num, deceased
BG, 2007, heart/lung, -, num, deceased
BG, 2007, kidney, 1.5, pmp, deceased
BG, 2007, liver, 0.7, pmp, deceased
BG, 2007, pancreas, 0, pmp, deceased
BG, 2007, heart, 0.4, pmp, deceased
BG, 2007, lung, 0, pmp, deceased
BG, 2007, heart/lung, -, pmp, deceased
BG, 2007, kidney, 16, num, living
BG, 2007, liver, 1, num, living
BG, 2007, pancreas, -, num, living
BG, 2007, heart, -, num, living
BG, 2007, lung, -, num, living
BG, 2007, heart/lung, -, num, living
BG, 2007, kidney, 2.20, pmp, living
BG, 2007, liver, 0.1, pmp, living
BG, 2007, pancreas, -, pmp, living
BG, 2007, heart, -, pmp, living
BG, 2007, lung, -, pmp, living
BG, 2007, heart/lung, -, pmp, living
BG, 2008, kidney, 6, num, deceased
BG, 2008, liver, 5, num, deceased
BG, 2008, pancreas, 0, num, deceased
BG, 2008, heart, 3, num, deceased
BG, 2008, lung, 0, num, deceased
BG, 2008, heart/lung, -, num, deceased
BG, 2008, kidney, 0.8, pmp, deceased
BG, 2008, liver, 0.7, pmp, deceased
BG, 2008, pancreas, 0, pmp, deceased
BG, 2008, heart, 0.4, pmp, deceased
BG, 2008, lung, 0, pmp, deceased
BG, 2008, heart/lung, -, pmp, deceased
BG, 2008, kidney, 11, num, living
BG, 2008, liver, 4, num, living
BG, 2008, pancreas, -, num, living
BG, 2008, heart, -, num, living
BG, 2008, lung, -, num, living
BG, 2008, heart/lung, -, num, living
BG, 2008, kidney, 1.5, pmp, living
BG, 2008, liver, 0.6, pmp, living
BG, 2008, pancreas, -, pmp, living
BG, 2008, heart, -, pmp, living
BG, 2008, lung, -, pmp, living
BG, 2008, heart/lung, -, pmp, living
BG, 2009, kidney, 32, num, deceased
BG, 2009, liver, 9, num, deceased
BG, 2009, pancreas, 0, num, deceased
BG, 2009, heart, 5, num, deceased
BG, 2009, lung, 0, num, deceased
BG, 2009, heart/lung, -, num, deceased
BG, 2009, kidney, 4.60, pmp, deceased
BG, 2009, liver, 1.28, pmp, deceased
BG, 2009, pancreas, 0, pmp, deceased
BG, 2009, heart, 0.7, pmp, deceased
BG, 2009, lung, 0, pmp, deceased
BG, 2009, heart/lung, -, pmp, deceased
BG, 2009, kidney, 15, num, living
BG, 2009, liver, 4, num, living
BG, 2009, pancreas, -, num, living
BG, 2009, heart, -, num, living
BG, 2009, lung, -, num, living
BG, 2009, heart/lung, -, num, living
BG, 2009, kidney, 2.10, pmp, living
BG, 2009, liver, 0.6, pmp, living
BG, 2009, pancreas, -, pmp, living
BG, 2009, heart, -, pmp, living
BG, 2009, lung, -, pmp, living
BG, 2009, heart/lung, -, pmp, living
BG, 2010, kidney, 36, num, deceased
BG, 2010, liver, 12, num, deceased
BG, 2010, pancreas, 0, num, deceased
BG, 2010, heart, 5, num, deceased
BG, 2010, lung, 0, num, deceased
BG, 2010, heart/lung, -, num, deceased
BG, 2010, kidney, 5.14, pmp, deceased
BG, 2010, liver, 1.71, pmp, deceased
BG, 2010, pancreas, 0, pmp, deceased
BG, 2010, heart, 0.71, pmp, deceased
BG, 2010, lung, 0, pmp, deceased
BG, 2010, heart/lung, -, pmp, deceased
BG, 2010, kidney, 12, num, living
BG, 2010, liver, 2, num, living
BG, 2010, pancreas, -, num, living
BG, 2010, heart, -, num, living
BG, 2010, lung, -, num, living
BG, 2010, heart/lung, -, num, living
BG, 2010, kidney, 1.71, pmp, living
BG, 2010, liver, 0.23, pmp, living
BG, 2010, pancreas, -, pmp, living
BG, 2010, heart, -, pmp, living
BG, 2010, lung, -, pmp, living
BG, 2010, heart/lung, -, pmp, living
BG, 2011, kidney, 8, num, deceased
BG, 2011, liver, 3, num, deceased
BG, 2011, pancreas, 0, num, deceased
BG, 2011, heart, 2, num, deceased
BG, 2011, lung, 0, num, deceased
BG, 2011, heart/lung, -, num, deceased
BG, 2011, kidney, 1.14, pmp, deceased
BG, 2011, liver, 0.42, pmp, deceased
BG, 2011, pancreas, 0, pmp, deceased
BG, 2011, heart, 0.28, pmp, deceased
BG, 2011, lung, 0, pmp, deceased
BG, 2011, heart/lung, -, pmp, deceased
BG, 2011, kidney, 9, num, living
BG, 2011, liver, 3, num, living
BG, 2011, pancreas, -, num, living
BG, 2011, heart, -, num, living
BG, 2011, lung, -, num, living
BG, 2011, heart/lung, -, num, living
BG, 2011, kidney, 1.28, pmp, living
BG, 2011, liver, 0.42, pmp, living
BG, 2011, pancreas, -, pmp, living
BG, 2011, heart, -, pmp, living
BG, 2011, lung, -, pmp, living
BG, 2011, heart/lung, -, pmp, living
BG, 2012, kidney, 4, num, deceased
BG, 2012, liver, 2, num, deceased
BG, 2012, pancreas, 0, num, deceased
BG, 2012, heart, 2, num, deceased
BG, 2012, lung, 0, num, deceased
BG, 2012, heart/lung, -, num, deceased
BG, 2012, kidney, 0.57, pmp, deceased
BG, 2012, liver, 0.29, pmp, deceased
BG, 2012, pancreas, 0, pmp, deceased
BG, 2012, heart, 0.29, pmp, deceased
BG, 2012, lung, 0, pmp, deceased
BG, 2012, heart/lung, -, pmp, deceased
BG, 2012, kidney, 9, num, living
BG, 2012, liver, 2, num, living
BG, 2012, pancreas, -, num, living
BG, 2012, heart, -, num, living
BG, 2012, lung, -, num, living
BG, 2012, heart/lung, -, num, living
BG, 2012, kidney, 1.29, pmp, living
BG, 2012, liver, 0.29, pmp, living
BG, 2012, pancreas, -, pmp, living
BG, 2012, heart, -, pmp, living
BG, 2012, lung, -, pmp, living
BG, 2012, heart/lung, -, pmp, living
BG, 2013, kidney, 17, num, deceased
BG, 2013, liver, 7, num, deceased
BG, 2013, pancreas, 0, num, deceased
BG, 2013, heart, 4, num, deceased
BG, 2013, lung, 0, num, deceased
BG, 2013, heart/lung, -, num, deceased
BG, 2013, kidney, 2.43, pmp, deceased
BG, 2013, liver, 1, pmp, deceased
BG, 2013, pancreas, 0, pmp, deceased
BG, 2013, heart, 0.57, pmp, deceased
BG, 2013, lung, 0, pmp, deceased
BG, 2013, heart/lung, -, pmp, deceased
BG, 2013, kidney, 11, num, living
BG, 2013, liver, 0, num, living
BG, 2013, pancreas, -, num, living
BG, 2013, heart, -, num, living
BG, 2013, lung, -, num, living
BG, 2013, heart/lung, -, num, living
BG, 2013, kidney, 1.57, pmp, living
BG, 2013, liver, 0, pmp, living
BG, 2013, pancreas, -, pmp, living
BG, 2013, heart, -, pmp, living
BG, 2013, lung, -, pmp, living
BG, 2013, heart/lung, -, pmp, living
BG, 2014, kidney, 44, num, deceased
BG, 2014, liver, 21, num, deceased
BG, 2014, pancreas, 0, num, deceased
BG, 2014, heart, 6, num, deceased
BG, 2014, lung, 0, num, deceased
BG, 2014, heart/lung, -, num, deceased
BG, 2014, kidney, 6.29, pmp, deceased
BG, 2014, liver, 3, pmp, deceased
BG, 2014, pancreas, 0, pmp, deceased
BG, 2014, heart, 0.86, pmp, deceased
BG, 2014, lung, 0, pmp, deceased
BG, 2014, heart/lung, -, pmp, deceased
BG, 2014, kidney, 12, num, living
BG, 2014, liver, 1, num, living
BG, 2014, pancreas, -, num, living
BG, 2014, heart, -, num, living
BG, 2014, lung, -, num, living
BG, 2014, heart/lung, -, num, living
BG, 2014, kidney, 1.71, pmp, living
BG, 2014, liver, 0.14, pmp, living
BG, 2014, pancreas, -, pmp, living
BG, 2014, heart, -, pmp, living
BG, 2014, lung, -, pmp, living
BG, 2014, heart/lung, -, pmp, living
BG, 2015, kidney, 38, num, deceased
BG, 2015, liver, 15, num, deceased
BG, 2015, pancreas, 0, num, deceased
BG, 2015, heart, 7, num, deceased
BG, 2015, lung, 0, num, deceased
BG, 2015, heart/lung, -, num, deceased
BG, 2015, kidney, 5.43, pmp, deceased
BG, 2015, liver, 2.14, pmp, deceased
BG, 2015, pancreas, 0, pmp, deceased
BG, 2015, heart, 1, pmp, deceased
BG, 2015, lung, 0, pmp, deceased
BG, 2015, heart/lung, -, pmp, deceased
BG, 2015, kidney, 10, num, living
BG, 2015, liver, 1, num, living
BG, 2015, pancreas, -, num, living
BG, 2015, heart, -, num, living
BG, 2015, lung, -, num, living
BG, 2015, heart/lung, -, num, living
BG, 2015, kidney, 1.43, pmp, living
BG, 2015, liver, 0.14, pmp, living
BG, 2015, pancreas, -, pmp, living
