KW, 2017, kidney, 29, num, deceased
MK, 2015, liver, 0, pmp, living
MK, 2015, pancreas, -, pmp, living
MK, 2015, heart, -, pmp, living
MK, 2015, lung, -, pmp, living
MK, 2015, heart/lung, -, pmp, living
MK, 2016, kidney, 0, num, deceased
MK, 2016, liver, 0, num, deceased
MK, 2016, pancreas, 0, num, deceased
MK, 2016, heart, 0, num, deceased
MK, 2016, lung, 0, num, deceased
MK, 2016, heart/lung, -, num, deceased
MK, 2016, kidney, 0, pmp, deceased
MK, 2016, liver, 0, pmp, deceased
MK, 2016, pancreas, 0, pmp, deceased
MK, 2016, heart, 0, pmp, deceased
MK, 2016, lung, 0, pmp, deceased
MK, 2016, heart/lung, -, pmp, deceased
MK, 2016, kidney, 6, num, living
MK, 2016, liver, 0, num, living
MK, 2016, pancreas, -, num, living
MK, 2016, heart, -, num, living
MK, 2016, lung, -, num, living
MK, 2016, heart/lung, -, num, living
MK, 2016, kidney, 2.86, pmp, living
MK, 2016, liver, 0, pmp, living
MK, 2016, pancreas, -, pmp, living
MK, 2016, heart, -, pmp, living
MK, 2016, lung, -, pmp, living
MK, 2016, heart/lung, -, pmp, living
MK, 2017, kidney, 0, num, deceased
MK, 2017, liver, 0, num, deceased
MK, 2017, pancreas, 0, num, deceased
MK, 2017, heart, 0, num, deceased
MK, 2017, lung, 0, num, deceased
MK, 2017, heart/lung, -, num, deceased
MK, 2017, kidney, 0, pmp, deceased
MK, 2017, liver, 0, pmp, deceased
MK, 2017, pancreas, 0, pmp, deceased
MK, 2017, heart, 0, pmp, deceased
MK, 2017, lung, 0, pmp, deceased
MK, 2017, heart/lung, -, pmp, deceased
MK, 2017, kidney, 17, num, living
MK, 2017, liver, 0, num, living
MK, 2017, pancreas, -, num, living
MK, 2017, heart, -, num, living
MK, 2017, lung, -, num, living
MK, 2017, heart/lung, -, num, living
MK, 2017, kidney, 8.5, pmp, living
MK, 2017, liver, 0, pmp, living
MK, 2017, pancreas, -, pmp, living
MK, 2017, heart, -, pmp, living
MK, 2017, lung, -, pmp, living
MK, 2017, heart/lung, -, pmp, living
MK, 2017, kidney, 0, num, deceased
MK, 2017, liver, 0, num, deceased
MK, 2017, pancreas, 0, num, deceased
MK, 2017, heart, 0, num, deceased
MK, 2017, lung, 0, num, deceased
MK, 2017, heart/lung, -, num, deceased
MK, 2017, kidney, 0, pmp, deceased
MK, 2017, liver, 0, pmp, deceased
MK, 2017, pancreas, 0, pmp, deceased
MK, 2017, heart, 0, pmp, deceased
MK, 2017, lung, 0, pmp, deceased
MK, 2017, heart/lung, -, pmp, deceased
MK, 2017, kidney, 17, num, living
MK, 2017, liver, 0, num, living
MK, 2017, pancreas, -, num, living
MK, 2017, heart, -, num, living
MK, 2017, lung, -, num, living
MK, 2017, heart/lung, -, num, living
MK, 2017, kidney, 8.5, pmp, living
MK, 2017, liver, 0, pmp, living
MK, 2017, pancreas, -, pmp, living
MK, 2017, heart, -, pmp, living
MK, 2017, lung, -, pmp, living
MK, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2001, kidney, 38, num, deceased
MY, 2001, liver, 0, num, deceased
MY, 2001, pancreas, 0, num, deceased
MY, 2001, heart, 4, num, deceased
MY, 2001, lung, 0, num, deceased
MY, 2001, heart/lung, -, num, deceased
MY, 2001, kidney, 1.7, pmp, deceased
MY, 2001, liver, 0, pmp, deceased
MY, 2001, pancreas, 0, pmp, deceased
MY, 2001, heart, 0.15, pmp, deceased
MY, 2001, lung, 0, pmp, deceased
MY, 2001, heart/lung, -, pmp, deceased
MY, 2001, kidney, 0, num, living
MY, 2001, liver, 0, num, living
MY, 2001, pancreas, -, num, living
MY, 2001, heart, -, num, living
MY, 2001, lung, -, num, living
MY, 2001, heart/lung, -, num, living
MY, 2001, kidney, 0, pmp, living
MY, 2001, liver, 0, pmp, living
MY, 2001, pancreas, -, pmp, living
MY, 2001, heart, -, pmp, living
MY, 2001, lung, -, pmp, living
MY, 2001, heart/lung, -, pmp, living
MY, 2002, kidney, 24, num, deceased
MY, 2002, liver, 1, num, deceased
MY, 2002, pancreas, 0, num, deceased
MY, 2002, heart, 0, num, deceased
MY, 2002, lung, 0, num, deceased
MY, 2002, heart/lung, -, num, deceased
MY, 2002, kidney, 1, pmp, deceased
MY, 2002, liver, 0.04, pmp, deceased
MY, 2002, pancreas, 0, pmp, deceased
MY, 2002, heart, 0, pmp, deceased
MY, 2002, lung, 0, pmp, deceased
MY, 2002, heart/lung, -, pmp, deceased
MY, 2002, kidney, 26, num, living
MY, 2002, liver, 4, num, living
MY, 2002, pancreas, -, num, living
MY, 2002, heart, -, num, living
MY, 2002, lung, -, num, living
MY, 2002, heart/lung, -, num, living
MY, 2002, kidney, 1.10, pmp, living
MY, 2002, liver, 0.1, pmp, living
MY, 2002, pancreas, -, pmp, living
MY, 2002, heart, -, pmp, living
MY, 2002, lung, -, pmp, living
MY, 2002, heart/lung, -, pmp, living
MY, 2003, kidney, 17, num, deceased
MY, 2003, liver, 1, num, deceased
MY, 2003, pancreas, 0, num, deceased
MY, 2003, heart, 2, num, deceased
MY, 2003, lung, 0, num, deceased
MY, 2003, heart/lung, -, num, deceased
MY, 2003, kidney, 0.6, pmp, deceased
MY, 2003, liver, 0.04, pmp, deceased
MY, 2003, pancreas, 0, pmp, deceased
MY, 2003, heart, 0.08, pmp, deceased
MY, 2003, lung, 0, pmp, deceased
MY, 2003, heart/lung, -, pmp, deceased
MY, 2003, kidney, 33, num, living
MY, 2003, liver, 1, num, living
MY, 2003, pancreas, -, num, living
MY, 2003, heart, -, num, living
MY, 2003, lung, -, num, living
MY, 2003, heart/lung, -, num, living
MY, 2003, kidney, 1.40, pmp, living
MY, 2003, liver, 4.40, pmp, living
MY, 2003, pancreas, -, pmp, living
MY, 2003, heart, -, pmp, living
MY, 2003, lung, -, pmp, living
MY, 2003, heart/lung, -, pmp, living
MY, 2004, kidney, 18, num, deceased
MY, 2004, liver, 4, num, deceased
MY, 2004, pancreas, 0, num, deceased
MY, 2004, heart, 0, num, deceased
MY, 2004, lung, 0, num, deceased
MY, 2004, heart/lung, -, num, deceased
MY, 2004, kidney, 0.7, pmp, deceased
MY, 2004, liver, 0.15, pmp, deceased
MY, 2004, pancreas, 0, pmp, deceased
MY, 2004, heart, 0, pmp, deceased
MY, 2004, lung, 0, pmp, deceased
MY, 2004, heart/lung, -, pmp, deceased
MY, 2004, kidney, 26, num, living
MY, 2004, liver, 0, num, living
MY, 2004, pancreas, -, num, living
MY, 2004, heart, -, num, living
MY, 2004, lung, -, num, living
MY, 2004, heart/lung, -, num, living
MY, 2004, kidney, 1, pmp, living
MY, 2004, liver, 0, pmp, living
MY, 2004, pancreas, -, pmp, living
MY, 2004, heart, -, pmp, living
MY, 2004, lung, -, pmp, living
MY, 2004, heart/lung, -, pmp, living
MY, 2005, kidney, 5, num, deceased
MY, 2005, liver, 2, num, deceased
MY, 2005, pancreas, 0, num, deceased
MY, 2005, heart, 1, num, deceased
MY, 2005, lung, 1, num, deceased
MY, 2005, heart/lung, -, num, deceased
MY, 2005, kidney, 0.2, pmp, deceased
MY, 2005, liver, 0.08, pmp, deceased
MY, 2005, pancreas, 0, pmp, deceased
MY, 2005, heart, 0.04, pmp, deceased
MY, 2005, lung, 0.04, pmp, deceased
MY, 2005, heart/lung, -, pmp, deceased
MY, 2005, kidney, 20, num, living
MY, 2005, liver, 12, num, living
MY, 2005, pancreas, -, num, living
MY, 2005, heart, -, num, living
MY, 2005, lung, -, num, living
MY, 2005, heart/lung, -, num, living
MY, 2005, kidney, 0.8, pmp, living
MY, 2005, liver, 0.5, pmp, living
MY, 2005, pancreas, -, pmp, living
MY, 2005, heart, -, pmp, living
MY, 2005, lung, -, pmp, living
MY, 2005, heart/lung, -, pmp, living
MY, 2006, kidney, 21, num, deceased
MY, 2006, liver, 4, num, deceased
MY, 2006, pancreas, 0, num, deceased
MY, 2006, heart, 1, num, deceased
MY, 2006, lung, 1, num, deceased
MY, 2006, heart/lung, -, num, deceased
MY, 2006, kidney, 0.8, pmp, deceased
MY, 2006, liver, 0.15, pmp, deceased
MY, 2006, pancreas, 0, pmp, deceased
MY, 2006, heart, 0.04, pmp, deceased
MY, 2006, lung, 0.04, pmp, deceased
MY, 2006, heart/lung, -, pmp, deceased
MY, 2006, kidney, 35, num, living
MY, 2006, liver, 2, num, living
MY, 2006, pancreas, -, num, living
MY, 2006, heart, -, num, living
MY, 2006, lung, -, num, living
MY, 2006, heart/lung, -, num, living
MY, 2006, kidney, 1.40, pmp, living
MY, 2006, liver, 0.1, pmp, living
MY, 2006, pancreas, -, pmp, living
MY, 2006, heart, -, pmp, living
MY, 2006, lung, -, pmp, living
MY, 2006, heart/lung, -, pmp, living
MY, 2007, kidney, 25, num, deceased
MY, 2007, liver, 4, num, deceased
MY, 2007, pancreas, 0, num, deceased
MY, 2007, heart, 1, num, deceased
MY, 2007, lung, 0, num, deceased
MY, 2007, heart/lung, -, num, deceased
MY, 2007, kidney, 0.9, pmp, deceased
MY, 2007, liver, 0.15, pmp, deceased
MY, 2007, pancreas, 0, pmp, deceased
MY, 2007, heart, 0.04, pmp, deceased
MY, 2007, lung, 0, pmp, deceased
MY, 2007, heart/lung, -, pmp, deceased
MY, 2007, kidney, 25, num, living
MY, 2007, liver, 4, num, living
MY, 2007, pancreas, -, num, living
MY, 2007, heart, -, num, living
MY, 2007, lung, -, num, living
MY, 2007, heart/lung, -, num, living
MY, 2007, kidney, 0.9, pmp, living
MY, 2007, liver, 0.2, pmp, living
MY, 2007, pancreas, -, pmp, living
MY, 2007, heart, -, pmp, living
MY, 2007, lung, -, pmp, living
MY, 2007, heart/lung, -, pmp, living
MY, 2008, kidney, 21, num, deceased
MY, 2008, liver, 4, num, deceased
MY, 2008, pancreas, 0, num, deceased
MY, 2008, heart, 0, num, deceased
MY, 2008, lung, 0, num, deceased
MY, 2008, heart/lung, -, num, deceased
MY, 2008, kidney, 0.8, pmp, deceased
MY, 2008, liver, 0.15, pmp, deceased
MY, 2008, pancreas, 0, pmp, deceased
MY, 2008, heart, 0, pmp, deceased
MY, 2008, lung, 0, pmp, deceased
MY, 2008, heart/lung, -, pmp, deceased
MY, 2008, kidney, 42, num, living
MY, 2008, liver, 2, num, living
MY, 2008, pancreas, -, num, living
MY, 2008, heart, -, num, living
MY, 2008, lung, -, num, living
MY, 2008, heart/lung, -, num, living
MY, 2008, kidney, 1.5, pmp, living
MY, 2008, liver, 0.1, pmp, living
MY, 2008, pancreas, -, pmp, living
MY, 2008, heart, -, pmp, living
MY, 2008, lung, -, pmp, living
MY, 2008, heart/lung, -, pmp, living
MY, 2009, kidney, 34, num, deceased
MY, 2009, liver, 6, num, deceased
MY, 2009, pancreas, 0, num, deceased
MY, 2009, heart, 1, num, deceased
MY, 2009, lung, 0, num, deceased
MY, 2009, heart/lung, -, num, deceased
MY, 2009, kidney, 1.20, pmp, deceased
MY, 2009, liver, 0.22, pmp, deceased
MY, 2009, pancreas, 0, pmp, deceased
MY, 2009, heart, 0.04, pmp, deceased
MY, 2009, lung, 0, pmp, deceased
MY, 2009, heart/lung, -, pmp, deceased
MY, 2009, kidney, 32, num, living
MY, 2009, liver, 1, num, living
MY, 2009, pancreas, -, num, living
MY, 2009, heart, -, num, living
MY, 2009, lung, -, num, living
MY, 2009, heart/lung, -, num, living
MY, 2009, kidney, 1.20, pmp, living
MY, 2009, liver, 0, pmp, living
MY, 2009, pancreas, -, pmp, living
MY, 2009, heart, -, pmp, living
MY, 2009, lung, -, pmp, living
MY, 2009, heart/lung, -, pmp, living
MY, 2010, kidney, 34, num, deceased
MY, 2010, liver, 5, num, deceased
MY, 2010, pancreas, 0, num, deceased
MY, 2010, heart, 1, num, deceased
MY, 2010, lung, 0, num, deceased
MY, 2010, heart/lung, -, num, deceased
MY, 2010, kidney, 1.20, pmp, deceased
MY, 2010, liver, 0.2, pmp, deceased
MY, 2010, pancreas, 0, pmp, deceased
MY, 2010, heart, 0.04, pmp, deceased
MY, 2010, lung, 0, pmp, deceased
MY, 2010, heart/lung, -, pmp, deceased
MY, 2010, kidney, 35, num, living
MY, 2010, liver, 0, num, living
MY, 2010, pancreas, -, num, living
MY, 2010, heart, -, num, living
MY, 2010, lung, -, num, living
MY, 2010, heart/lung, -, num, living
MY, 2010, kidney, 1.30, pmp, living
MY, 2010, liver, 0, pmp, living
MY, 2010, pancreas, -, pmp, living
MY, 2010, heart, -, pmp, living
MY, 2010, lung, -, pmp, living
MY, 2010, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
MY, 2017, liver, 0.06, pmp, deceased
MY, 2017, pancreas, 0, pmp, deceased
MY, 2017, heart, 0.03, pmp, deceased
MY, 2017, lung, 0.03, pmp, deceased
MY, 2017, heart/lung, -, pmp, deceased
MY, 2017, kidney, 55, num, living
MY, 2017, liver, 2, num, living
MY, 2017, pancreas, -, num, living
MY, 2017, heart, -, num, living
MY, 2017, lung, -, num, living
MY, 2017, heart/lung, -, num, living
MY, 2017, kidney, 1.74, pmp, living
MY, 2017, liver, 0.06, pmp, living
MY, 2017, pancreas, -, pmp, living
MY, 2017, heart, -, pmp, living
MY, 2017, lung, -, pmp, living
MY, 2017, heart/lung, -, pmp, living
MY, 2012, kidney, 81, num, deceased
MY, 2012, liver, 7, num, deceased
MY, 2012, pancreas, 0, num, deceased
MY, 2012, heart, 0, num, deceased
MY, 2012, lung, 0, num, deceased
MY, 2012, heart/lung, -, num, deceased
MY, 2012, kidney, 2.86, pmp, deceased
MY, 2012, liver, 0.25, pmp, deceased
MY, 2012, pancreas, 0, pmp, deceased
MY, 2012, heart, 0, pmp, deceased
MY, 2012, lung, 0, pmp, deceased
MY, 2012, heart/lung, -, pmp, deceased
MY, 2012, kidney, 52, num, living
MY, 2012, liver, 0, num, living
MY, 2012, pancreas, -, num, living
MY, 2012, heart, -, num, living
MY, 2012, lung, -, num, living
MY, 2012, heart/lung, -, num, living
MY, 2012, kidney, 1.84, pmp, living
MY, 2012, liver, 0, pmp, living
MY, 2012, pancreas, -, pmp, living
MY, 2012, heart, -, pmp, living
MY, 2012, lung, -, pmp, living
MY, 2012, heart/lung, -, pmp, living
MY, 2013, kidney, 23, num, deceased
MY, 2013, liver, 1, num, deceased
MY, 2013, pancreas, 0, num, deceased
MY, 2013, heart, 1, num, deceased
MY, 2013, lung, 0, num, deceased
MY, 2013, heart/lung, -, num, deceased
MY, 2013, kidney, 0.8, pmp, deceased
MY, 2013, liver, 0.03, pmp, deceased
MY, 2013, pancreas, 0, pmp, deceased
MY, 2013, heart, 0.03, pmp, deceased
MY, 2013, lung, 0, pmp, deceased
MY, 2013, heart/lung, -, pmp, deceased
MY, 2013, kidney, 56, num, living
MY, 2013, liver, 0, num, living
MY, 2013, pancreas, -, num, living
MY, 2013, heart, -, num, living
MY, 2013, lung, -, num, living
MY, 2013, heart/lung, -, num, living
MY, 2013, kidney, 1.87, pmp, living
MY, 2013, liver, 0, pmp, living
MY, 2013, pancreas, -, pmp, living
MY, 2013, heart, -, pmp, living
MY, 2013, lung, -, pmp, living
MY, 2013, heart/lung, -, pmp, living
MY, 2017, kidney, 26, num, deceased
MY, 2017, liver, 2, num, deceased
MY, 2017, pancreas, 0, num, deceased
MY, 2017, heart, 1, num, deceased
MY, 2017, lung, 1, num, deceased
MY, 2017, heart/lung, -, num, deceased
MY, 2017, kidney, 0.82, pmp, deceased
